id_eleccion,id_distrito,id_seccion,id_municipio,name_ambito
07,02,044,044,General La Madrid
07,02,045,045,General Las Heras
07,02,046,046,General Lavalle
07,02,047,047,General Madariaga
07,02,048,048,General Paz
07,02,049,049,General Pinto
07,02,050,050,General Pueyrredón
07,02,051,051,General Rodríguez
07,02,052,052,General San Martín
07,02,054,054,General Viamonte
07,02,055,055,General Villegas
07,13,002,002,Godoy Cruz
07,02,057,057,Guamini
07,13,003,003,Guaymallén
07,02,058,058,Hipólito Yrigoyen
07,03,002,002,Huillapima
07,02,134,134,Hurlingham
07,03,003,001,Icaño
07,02,133,133,Ituzaingo
07,02,129,129,José C. Paz
07,02,060,060,Junín
07,13,010,004,Junín
07,02,119,119,La Costa
07,02,061,061,La Matanza
07,13,015,005,La Paz
07,02,063,063,La Plata
07,02,062,062,Lanús
07,02,064,064,Laprida
07,02,065,065,Las Flores
07,13,004,006,Las Heras
07,13,005,007,Lavalle
07,02,066,066,Leandro N. Alem
07,02,135,135,Lezama
07,02,067,067,Lincoln
07,02,068,068,Loberia
07,02,069,069,Lobos
07,02,070,070,Lomas de Zamora
07,03,013,005,Londres
07,03,006,001,Los Altos
07,02,071,071,Luján
07,13,007,008,Luján de Cuyo
07,02,072,072,Magdalena
07,02,073,073,Maipú
07,13,006,009,Maipú
07,13,017,010,Malargüe
07,02,130,130,Malvinas Argentinas
07,02,074,074,Mar Chiquita
07,02,075,075,Marcos Paz
07,13,001,011,Mendoza
07,02,076,076,Mercedes
07,02,077,077,Merlo
07,02,078,078,Monte
07,02,120,120,Monte Hermoso
07,02,079,079,Moreno
07,02,080,080,Morón
07,02,081,081,Navarro
07,02,082,082,Necochea
07,02,084,084,Olavarría
07,03,007,001,Paclin
07,02,022,022,Patagones
07,02,085,085,Pehuajó
07,02,086,086,Pellegrini
07,02,087,087,Pergamino
07,02,088,088,Pila
07,02,089,089,Pilar
07,02,090,090,Pinamar
07,03,011,002,Poman
07,02,128,128,Presidente Perón
07,02,091,091,Puan
07,02,131,131,Punta Indio
07,02,092,092,Quilmes
07,02,093,093,Ramallo
07,02,094,094,Rauch
07,03,003,002,Recreo
07,02,095,095,Rivadavia
07,13,011,012,Rivadavia
07,02,096,096,Rojas
07,02,097,097,Roque Pérez
07,02,098,098,Saavedra
07,02,099,099,Saladillo
07,02,100,100,Salliqueló
07,02,101,101,Salto
07,02,102,102,San Andrés de Giles
07,02,103,103,San Antonio de Areco
07,13,013,013,San Carlos
07,02,104,104,San Cayetano
07,02,105,105,San Fernando
07,03,001,001,San Fernando del Valle de Catamarca
07,02,106,106,San Isidro
07,03,016,001,San Jose
07,13,009,014,San Martín
07,02,053,053,San Miguel
07,02,107,107,San Nicolás
07,02,108,108,San Pedro
07,13,016,015,San Rafael
07,02,109,109,San Vicente
07,03,016,002,Santa Maria
07,03,006,002,Santa Rosa
07,13,014,016,Santa Rosa
07,03,011,003,Saujil
07,02,110,110,Suipacha
07,02,111,111,Tandil
07,02,112,112,Tapalqué
07,02,113,113,Tigre
07,03,015,002,Tinogasta
07,02,116,116,Tordillo
07,02,114,114,Tornquist
07,02,115,115,Trenque Lauquén
07,02,117,117,Tres Arroyos
07,02,126,126,Tres Lomas
07,02,118,118,Tres de Febrero
07,13,012,017,Tunuyán
07,13,008,018,Tupungato
07,03,008,001,Valle Viejo
07,02,122,122,Vicente López
07,02,123,123,Villa Gesell
07,02,124,124,Villarino
07,02,125,125,Zárate
10,99,999,999,Argentina
10,03,999,999,Catamarca
10,03,011,999,Pomán
10,03,006,999,Santa Rosa
10,03,006,001,Los Altos
10,03,011,001,Mutquin
