03;22;001;999;000713;000704;09873;00245251;00242120;09872;00173951;07184;00169983;09771;00167363;09621;00002620;00150;00003904;00224;00000064;00003;09;13;00;30
03;22;002;999;000057;000056;09824;00018938;00018590;09816;00013033;07010;00012920;09913;00012734;09770;00000186;00142;00000110;00084;00000003;00002;09;13;00;30
03;22;003;999;000023;000023;10000;00007291;00007291;10000;00004890;06706;00004767;09748;00004690;09591;00000077;00157;00000122;00249;00000001;00002;09;13;00;30
03;22;004;999;000043;000043;10000;00013906;00013906;10000;00007875;05663;00007808;09914;00007656;09721;00000152;00193;00000065;00082;00000002;00002;09;13;00;30
03;22;005;999;000034;000034;10000;00010353;00010353;10000;00007343;07092;00007290;09927;00007207;09814;00000083;00113;00000052;00070;00000001;00001;09;13;00;30
03;22;006;999;000379;000376;09920;00127800;00126763;09918;00088251;06961;00086589;09811;00085390;09675;00001199;00135;00001573;00178;00000089;00010;09;13;00;30
03;22;007;999;000025;000024;09600;00008041;00007698;09573;00005230;06793;00005098;09747;00004992;09544;00000106;00202;00000132;00252;00000000;00000;09;13;00;30
03;22;008;999;000075;000074;09866;00024952;00024639;09874;00015481;06283;00015222;09832;00014815;09569;00000407;00262;00000240;00155;00000019;00012;09;13;00;30
03;22;009;999;000097;000097;10000;00031167;00031167;10000;00021178;06795;00020726;09786;00020227;09550;00000499;00235;00000434;00204;00000018;00008;09;13;00;30
03;22;010;999;000047;000047;10000;00014845;00014845;10000;00009504;06402;00009434;09926;00009337;09824;00000097;00102;00000068;00071;00000002;00002;09;13;00;30
03;22;011;999;000025;000025;10000;00007409;00007409;10000;00005127;06919;00005083;09914;00005019;09789;00000064;00124;00000044;00085;00000000;00000;09;13;00;30
03;22;012;999;000040;000040;10000;00012209;00012209;10000;00008571;07020;00008500;09917;00008386;09784;00000114;00133;00000068;00079;00000003;00003;09;13;00;30
03;22;013;999;000060;000060;10000;00018634;00018634;10000;00012486;06700;00012298;09849;00012103;09693;00000195;00156;00000187;00149;00000001;00001;09;13;00;30
03;22;014;999;000044;000044;10000;00013961;00013961;10000;00009188;06581;00009099;09903;00008969;09761;00000130;00141;00000084;00091;00000005;00005;09;13;00;30
03;22;015;999;000006;000005;08333;00001064;00001043;09802;00000604;05790;00000598;09900;00000589;09751;00000009;00149;00000006;00099;00000000;00000;09;13;00;30
03;22;016;999;000089;000089;10000;00028182;00028182;10000;00016290;05780;00015972;09804;00015552;09546;00000420;00257;00000310;00190;00000008;00004;09;13;00;30
03;22;017;999;000043;000043;10000;00013055;00013055;10000;00008272;06336;00008182;09891;00008042;09721;00000140;00169;00000081;00097;00000009;00010;09;13;00;30
03;22;018;999;000057;000052;09122;00018195;00016742;09201;00010479;06259;00010411;09935;00010289;09818;00000122;00116;00000067;00063;00000001;00001;09;13;00;30
03;22;019;999;000031;000031;10000;00008560;00008560;10000;00005461;06379;00005385;09860;00005301;09707;00000084;00153;00000074;00135;00000002;00003;09;13;00;30
03;22;020;999;000014;000013;09285;00003872;00003864;09979;00002694;06972;00002656;09858;00002628;09755;00000028;00103;00000037;00137;00000001;00003;09;13;00;30
03;22;021;999;000116;000114;09827;00039603;00038937;09831;00025973;06670;00025527;09828;00025030;09636;00000497;00191;00000432;00166;00000014;00005;09;13;00;30
03;22;022;999;000150;000147;09800;00050296;00049409;09823;00034948;07073;00034079;09751;00033512;09589;00000567;00162;00000846;00242;00000023;00006;09;13;00;30
03;22;023;999;000024;000024;10000;00007569;00007569;10000;00005346;07063;00005295;09904;00005221;09766;00000074;00138;00000050;00093;00000001;00001;09;13;00;30
03;22;024;999;000026;000026;10000;00007806;00007806;10000;00005473;07011;00005368;09808;00005288;09661;00000080;00146;00000028;00051;00000077;00140;09;13;00;30
03;22;025;999;000032;000032;10000;00009365;00009365;10000;00006146;06562;00006125;09965;00006057;09855;00000068;00110;00000021;00034;00000000;00000;09;13;00;30
03;22;026;999;000012;000012;10000;00003268;00003268;10000;00002182;06676;00002169;09940;00002131;09766;00000038;00174;00000012;00054;00000001;00004;09;13;00;30
03;22;027;999;000104;000104;10000;00035200;00035200;10000;00024357;06919;00023908;09815;00023265;09551;00000643;00263;00000443;00181;00000006;00002;09;13;00;30
03;22;999;999;002366;002339;09885;00780792;00772585;09894;00530333;06864;00520492;09814;00511793;09650;00008699;00164;00009490;00178;00000351;00006;09;13;00;30
