03;02;001;001;000046;000044;09565;00014455;00014086;09744;00009471;06723;00009270;09787;00008792;09283;00000478;00504;00000181;00191;00000020;00021;09;13;00;25
03;02;001;999;000046;000044;09565;00014455;00014086;09744;00009471;06723;00009270;09787;00008792;09283;00000478;00504;00000181;00191;00000020;00021;09;13;00;25
03;02;002;002;000030;000030;10000;00009415;00009415;10000;00006974;07407;00006958;09977;00006568;09417;00000390;00559;00000012;00017;00000004;00005;09;13;00;25
03;02;002;999;000030;000030;10000;00009415;00009415;10000;00006974;07407;00006958;09977;00006568;09417;00000390;00559;00000012;00017;00000004;00005;09;13;00;25
03;02;003;003;001269;001160;09141;00443825;00405892;09145;00283084;06974;00278057;09822;00268652;09490;00009405;00332;00004672;00165;00000355;00012;09;13;00;25
03;02;003;999;001269;001160;09141;00443825;00405892;09145;00283084;06974;00278057;09822;00268652;09490;00009405;00332;00004672;00165;00000355;00012;09;13;00;25
03;02;004;004;000826;000792;09588;00287833;00276163;09594;00193346;07001;00190872;09872;00184893;09562;00005979;00309;00002196;00113;00000278;00014;09;13;00;25
03;02;004;999;000826;000792;09588;00287833;00276163;09594;00193346;07001;00190872;09872;00184893;09562;00005979;00309;00002196;00113;00000278;00014;09;13;00;25
03;02;005;005;000060;000060;10000;00017977;00017977;10000;00011369;06324;00011108;09770;00010085;08870;00001023;00899;00000245;00215;00000016;00014;09;13;00;25
03;02;005;999;000060;000060;10000;00017977;00017977;10000;00011369;06324;00011108;09770;00010085;08870;00001023;00899;00000245;00215;00000016;00014;09;13;00;25
03;02;006;006;000174;000169;09712;00057859;00056114;09698;00036950;06584;00035912;09719;00032402;08769;00003510;00949;00000989;00267;00000049;00013;09;13;00;25
03;02;006;999;000174;000169;09712;00057859;00056114;09698;00036950;06584;00035912;09719;00032402;08769;00003510;00949;00000989;00267;00000049;00013;09;13;00;25
03;02;007;007;000717;000690;09623;00247797;00238330;09617;00163752;06870;00159336;09730;00153042;09345;00006294;00384;00004092;00249;00000324;00019;09;13;00;25
03;02;007;999;000717;000690;09623;00247797;00238330;09617;00163752;06870;00159336;09730;00153042;09345;00006294;00384;00004092;00249;00000324;00019;09;13;00;25
03;02;008;008;000118;000117;09915;00040067;00039717;09912;00027249;06860;00026712;09802;00025605;09396;00001107;00406;00000474;00173;00000063;00023;09;13;00;25
03;02;008;999;000118;000117;09915;00040067;00039717;09912;00027249;06860;00026712;09802;00025605;09396;00001107;00406;00000474;00173;00000063;00023;09;13;00;25
03;02;009;009;000091;000087;09560;00030106;00028693;09530;00019929;06945;00019434;09751;00018592;09329;00000842;00422;00000451;00226;00000044;00022;09;13;00;25
03;02;009;999;000091;000087;09560;00030106;00028693;09530;00019929;06945;00019434;09751;00018592;09329;00000842;00422;00000451;00226;00000044;00022;09;13;00;25
03;02;010;010;000075;000074;09866;00025107;00024758;09860;00017730;07161;00017434;09833;00016655;09393;00000779;00439;00000271;00152;00000025;00014;09;13;00;25
03;02;010;999;000075;000074;09866;00025107;00024758;09860;00017730;07161;00017434;09833;00016655;09393;00000779;00439;00000271;00152;00000025;00014;09;13;00;25
03;02;011;011;000758;000723;09538;00263037;00251314;09554;00181603;07226;00179161;09865;00171726;09456;00007435;00409;00002214;00121;00000228;00012;09;13;00;25
03;02;011;999;000758;000723;09538;00263037;00251314;09554;00181603;07226;00179161;09865;00171726;09456;00007435;00409;00002214;00121;00000228;00012;09;13;00;25
03;02;012;012;000227;000182;08017;00079075;00063561;08038;00045169;07106;00044472;09845;00042603;09431;00001869;00413;00000619;00137;00000078;00017;09;13;00;25
03;02;012;999;000227;000182;08017;00079075;00063561;08038;00045169;07106;00044472;09845;00042603;09431;00001869;00413;00000619;00137;00000078;00017;09;13;00;25
03;02;013;013;000096;000095;09895;00030916;00030565;09886;00020156;06594;00019772;09809;00018741;09297;00001031;00511;00000350;00173;00000034;00016;09;13;00;25
03;02;013;999;000096;000095;09895;00030916;00030565;09886;00020156;06594;00019772;09809;00018741;09297;00001031;00511;00000350;00173;00000034;00016;09;13;00;25
03;02;014;014;000112;000109;09732;00036763;00035877;09758;00024651;06870;00024091;09772;00022317;09053;00001774;00719;00000541;00219;00000019;00007;09;13;00;25
03;02;014;999;000112;000109;09732;00036763;00035877;09758;00024651;06870;00024091;09772;00022317;09053;00001774;00719;00000541;00219;00000019;00007;09;13;00;25
03;02;015;015;000073;000073;10000;00024767;00024767;10000;00017741;07163;00017366;09788;00014934;08417;00002432;01370;00000316;00178;00000059;00033;09;13;00;25
03;02;015;999;000073;000073;10000;00024767;00024767;10000;00017741;07163;00017366;09788;00014934;08417;00002432;01370;00000316;00178;00000059;00033;09;13;00;25
03;02;016;016;000240;000236;09833;00083246;00081844;09831;00057450;07019;00056507;09835;00053768;09359;00002739;00476;00000871;00151;00000072;00012;09;13;00;25
03;02;016;999;000240;000236;09833;00083246;00081844;09831;00057450;07019;00056507;09835;00053768;09359;00002739;00476;00000871;00151;00000072;00012;09;13;00;25
03;02;017;017;000136;000132;09705;00046623;00045216;09698;00031216;06903;00030807;09868;00029698;09513;00001109;00355;00000352;00112;00000057;00018;09;13;00;25
03;02;017;999;000136;000132;09705;00046623;00045216;09698;00031216;06903;00030807;09868;00029698;09513;00001109;00355;00000352;00112;00000057;00018;09;13;00;25
03;02;018;018;000038;000036;09473;00013036;00012336;09463;00008822;07151;00008675;09833;00008220;09317;00000455;00515;00000139;00157;00000008;00009;09;13;00;25
03;02;018;999;000038;000036;09473;00013036;00012336;09463;00008822;07151;00008675;09833;00008220;09317;00000455;00515;00000139;00157;00000008;00009;09;13;00;25
03;02;019;019;000061;000058;09508;00019559;00018721;09571;00012997;06942;00012931;09949;00012274;09443;00000657;00505;00000045;00034;00000021;00016;09;13;00;25
03;02;019;999;000061;000058;09508;00019559;00018721;09571;00012997;06942;00012931;09949;00012274;09443;00000657;00505;00000045;00034;00000021;00016;09;13;00;25
03;02;020;020;000032;000032;10000;00010100;00010100;10000;00007554;07479;00007495;09921;00007267;09620;00000228;00301;00000055;00072;00000004;00005;09;13;00;25
03;02;020;999;000032;000032;10000;00010100;00010100;10000;00007554;07479;00007495;09921;00007267;09620;00000228;00301;00000055;00072;00000004;00005;09;13;00;25
03;02;021;021;000040;000039;09750;00013386;00013038;09740;00009372;07188;00009296;09918;00007439;07937;00001857;01981;00000058;00061;00000018;00019;09;13;00;25
03;02;021;999;000040;000039;09750;00013386;00013038;09740;00009372;07188;00009296;09918;00007439;07937;00001857;01981;00000058;00061;00000018;00019;09;13;00;25
03;02;022;022;000083;000083;10000;00027762;00027762;10000;00017238;06209;00016806;09749;00016172;09381;00000634;00367;00000381;00221;00000051;00029;09;13;00;25
03;02;022;999;000083;000083;10000;00027762;00027762;10000;00017238;06209;00016806;09749;00016172;09381;00000634;00367;00000381;00221;00000051;00029;09;13;00;25
03;02;023;023;000024;000023;09583;00007789;00007434;09544;00005511;07413;00005420;09834;00005213;09459;00000207;00375;00000059;00107;00000032;00058;09;13;00;25
03;02;023;999;000024;000023;09583;00007789;00007434;09544;00005511;07413;00005420;09834;00005213;09459;00000207;00375;00000059;00107;00000032;00058;09;13;00;25
03;02;024;024;000063;000063;10000;00021596;00021596;10000;00014621;06770;00014433;09871;00013597;09299;00000836;00571;00000188;00128;00000000;00000;09;13;00;25
03;02;024;999;000063;000063;10000;00021596;00021596;10000;00014621;06770;00014433;09871;00013597;09299;00000836;00571;00000188;00128;00000000;00000;09;13;00;25
03;02;025;025;000046;000046;10000;00013683;00013683;10000;00009488;06934;00009348;09852;00008069;08504;00001279;01348;00000116;00122;00000024;00025;09;13;00;25
03;02;025;999;000046;000046;10000;00013683;00013683;10000;00009488;06934;00009348;09852;00008069;08504;00001279;01348;00000116;00122;00000024;00025;09;13;00;25
03;02;026;026;000061;000060;09836;00020321;00019971;09827;00013332;06675;00013081;09811;00010349;07762;00002732;02049;00000220;00165;00000031;00023;09;13;00;25
03;02;026;999;000061;000060;09836;00020321;00019971;09827;00013332;06675;00013081;09811;00010349;07762;00002732;02049;00000220;00165;00000031;00023;09;13;00;25
03;02;027;027;000149;000146;09798;00050126;00049089;09793;00034147;06956;00033312;09755;00031016;09083;00002296;00672;00000800;00234;00000035;00010;09;13;00;25
03;02;027;999;000149;000146;09798;00050126;00049089;09793;00034147;06956;00033312;09755;00031016;09083;00002296;00672;00000800;00234;00000035;00010;09;13;00;25
03;02;028;028;000105;000097;09238;00034574;00032167;09303;00022541;07007;00021501;09538;00019011;08433;00002490;01104;00000900;00399;00000140;00062;09;13;00;25
03;02;028;999;000105;000097;09238;00034574;00032167;09303;00022541;07007;00021501;09538;00019011;08433;00002490;01104;00000900;00399;00000140;00062;09;13;00;25
03;02;029;029;000129;000121;09379;00042321;00039505;09334;00027410;06938;00027056;09870;00026063;09508;00000993;00362;00000323;00117;00000031;00011;09;13;00;25
03;02;029;999;000129;000121;09379;00042321;00039505;09334;00027410;06938;00027056;09870;00026063;09508;00000993;00362;00000323;00117;00000031;00011;09;13;00;25
03;02;030;030;000104;000103;09903;00034271;00033921;09897;00022957;06767;00022785;09925;00020938;09120;00001847;00804;00000150;00065;00000022;00009;09;13;00;25
03;02;030;999;000104;000103;09903;00034271;00033921;09897;00022957;06767;00022785;09925;00020938;09120;00001847;00804;00000150;00065;00000022;00009;09;13;00;25
03;02;031;031;000179;000172;09608;00059022;00057350;09716;00040248;07017;00039714;09867;00035185;08742;00004529;01125;00000498;00123;00000036;00008;09;13;00;25
03;02;031;999;000179;000172;09608;00059022;00057350;09716;00040248;07017;00039714;09867;00035185;08742;00004529;01125;00000498;00123;00000036;00008;09;13;00;25
03;02;032;032;000045;000045;10000;00014913;00014913;10000;00010054;06741;00009841;09788;00009389;09338;00000452;00449;00000187;00185;00000026;00025;09;13;00;25
03;02;032;999;000045;000045;10000;00014913;00014913;10000;00010054;06741;00009841;09788;00009389;09338;00000452;00449;00000187;00185;00000026;00025;09;13;00;25
03;02;033;033;000072;000070;09722;00024756;00024056;09717;00017143;07126;00016869;09840;00015322;08937;00001547;00902;00000239;00139;00000035;00020;09;13;00;25
03;02;033;999;000072;000070;09722;00024756;00024056;09717;00017143;07126;00016869;09840;00015322;08937;00001547;00902;00000239;00139;00000035;00020;09;13;00;25
03;02;034;034;000159;000133;08364;00054888;00046107;08400;00033810;07332;00033460;09896;00032065;09483;00001395;00412;00000304;00089;00000046;00013;09;13;00;25
03;02;034;999;000159;000133;08364;00054888;00046107;08400;00033810;07332;00033460;09896;00032065;09483;00001395;00412;00000304;00089;00000046;00013;09;13;00;25
03;02;035;035;000531;000513;09661;00185140;00178814;09658;00119233;06667;00117964;09893;00113542;09522;00004422;00370;00001155;00096;00000114;00009;09;13;00;25
03;02;035;999;000531;000513;09661;00185140;00178814;09658;00119233;06667;00117964;09893;00113542;09522;00004422;00370;00001155;00096;00000114;00009;09;13;00;25
03;02;036;036;000661;000590;08925;00229817;00204896;08915;00141015;06882;00138315;09808;00132054;09364;00006261;00443;00002521;00178;00000179;00012;09;13;00;25
03;02;036;999;000661;000590;08925;00229817;00204896;08915;00141015;06882;00138315;09808;00132054;09364;00006261;00443;00002521;00178;00000179;00012;09;13;00;25
03;02;037;037;000088;000088;10000;00029970;00029970;10000;00020204;06741;00019803;09801;00018835;09322;00000968;00479;00000382;00189;00000019;00009;09;13;00;25
03;02;037;999;000088;000088;10000;00029970;00029970;10000;00020204;06741;00019803;09801;00018835;09322;00000968;00479;00000382;00189;00000019;00009;09;13;00;25
03;02;038;038;000920;000815;08858;00321579;00284882;08858;00186333;06540;00183924;09870;00174389;09358;00009535;00511;00002144;00115;00000265;00014;09;13;00;25
03;02;038;999;000920;000815;08858;00321579;00284882;08858;00186333;06540;00183924;09870;00174389;09358;00009535;00511;00002144;00115;00000265;00014;09;13;00;25
03;02;039;039;000108;000106;09814;00037030;00036585;09879;00024427;06676;00024033;09838;00023101;09457;00000932;00381;00000356;00145;00000038;00015;09;13;00;25
03;02;039;999;000108;000106;09814;00037030;00036585;09879;00024427;06676;00024033;09838;00023101;09457;00000932;00381;00000356;00145;00000038;00015;09;13;00;25
03;02;040;040;000028;000026;09285;00008794;00008091;09200;00005591;06910;00005553;09932;00005131;09177;00000422;00754;00000026;00046;00000012;00021;09;13;00;25
03;02;040;999;000028;000026;09285;00008794;00008091;09200;00005591;06910;00005553;09932;00005131;09177;00000422;00754;00000026;00046;00000012;00021;09;13;00;25
03;02;041;041;000047;000047;10000;00015108;00015108;10000;00010800;07148;00010702;09909;00010172;09418;00000530;00490;00000080;00074;00000018;00016;09;13;00;25
03;02;041;999;000047;000047;10000;00015108;00015108;10000;00010800;07148;00010702;09909;00010172;09418;00000530;00490;00000080;00074;00000018;00016;09;13;00;25
03;02;042;042;000050;000050;10000;00016218;00016218;10000;00011277;06953;00011114;09855;00009713;08613;00001401;01242;00000141;00125;00000022;00019;09;13;00;25
03;02;042;999;000050;000050;10000;00016218;00016218;10000;00011277;06953;00011114;09855;00009713;08613;00001401;01242;00000141;00125;00000022;00019;09;13;00;25
03;02;043;043;000009;000009;10000;00002548;00002548;10000;00001891;07421;00001855;09809;00001783;09428;00000072;00380;00000032;00169;00000004;00021;09;13;00;25
03;02;043;999;000009;000009;10000;00002548;00002548;10000;00001891;07421;00001855;09809;00001783;09428;00000072;00380;00000032;00169;00000004;00021;09;13;00;25
03;02;044;044;000030;000030;10000;00009718;00009718;10000;00006736;06931;00006435;09553;00006070;09011;00000365;00541;00000281;00417;00000020;00029;09;13;00;25
03;02;044;999;000030;000030;10000;00009718;00009718;10000;00006736;06931;00006435;09553;00006070;09011;00000365;00541;00000281;00417;00000020;00029;09;13;00;25
03;02;045;045;000041;000040;09756;00013659;00013309;09743;00009870;07416;00009722;09850;00009189;09310;00000533;00540;00000131;00132;00000017;00017;09;13;00;25
03;02;045;999;000041;000040;09756;00013659;00013309;09743;00009870;07416;00009722;09850;00009189;09310;00000533;00540;00000131;00132;00000017;00017;09;13;00;25
03;02;046;046;000015;000015;10000;00004557;00004557;10000;00003141;06892;00003101;09872;00003008;09576;00000093;00296;00000032;00101;00000008;00025;09;13;00;25
03;02;046;999;000015;000015;10000;00004557;00004557;10000;00003141;06892;00003101;09872;00003008;09576;00000093;00296;00000032;00101;00000008;00025;09;13;00;25
03;02;047;047;000056;000055;09821;00018607;00018256;09811;00011484;06290;00011441;09962;00009943;08658;00001498;01304;00000039;00033;00000004;00003;09;13;00;25
03;02;047;999;000056;000055;09821;00018607;00018256;09811;00011484;06290;00011441;09962;00009943;08658;00001498;01304;00000039;00033;00000004;00003;09;13;00;25
03;02;048;048;000037;000037;10000;00011187;00011187;10000;00008412;07519;00008339;09913;00007982;09488;00000357;00424;00000059;00070;00000014;00016;09;13;00;25
03;02;048;999;000037;000037;10000;00011187;00011187;10000;00008412;07519;00008339;09913;00007982;09488;00000357;00424;00000059;00070;00000014;00016;09;13;00;25
03;02;049;049;000031;000031;10000;00010021;00010021;10000;00007442;07426;00007345;09869;00006977;09375;00000368;00494;00000092;00123;00000005;00006;09;13;00;25
03;02;049;999;000031;000031;10000;00010021;00010021;10000;00007442;07426;00007345;09869;00006977;09375;00000368;00494;00000092;00123;00000005;00006;09;13;00;25
03;02;050;050;001614;001362;08438;00561439;00474436;08450;00306759;06465;00298663;09736;00286277;09332;00012386;00403;00007644;00249;00000452;00014;09;13;00;25
03;02;050;999;001614;001362;08438;00561439;00474436;08450;00306759;06465;00298663;09736;00286277;09332;00012386;00403;00007644;00249;00000452;00014;09;13;00;25
03;02;051;051;000239;000225;09414;00083643;00078723;09411;00048567;06169;00047736;09828;00044510;09164;00003226;00664;00000731;00150;00000100;00020;09;13;00;25
03;02;051;999;000239;000225;09414;00083643;00078723;09411;00048567;06169;00047736;09828;00044510;09164;00003226;00664;00000731;00150;00000100;00020;09;13;00;25
03;02;052;052;000966;000897;09285;00337218;00313004;09281;00213150;06809;00209488;09828;00202890;09518;00006598;00309;00003421;00160;00000241;00011;09;13;00;25
03;02;052;999;000966;000897;09285;00337218;00313004;09281;00213150;06809;00209488;09828;00202890;09518;00006598;00309;00003421;00160;00000241;00011;09;13;00;25
03;02;053;053;000679;000637;09381;00236844;00222404;09390;00151866;06828;00149212;09825;00141982;09349;00007230;00476;00002405;00158;00000249;00016;09;13;00;25
03;02;053;999;000679;000637;09381;00236844;00222404;09390;00151866;06828;00149212;09825;00141982;09349;00007230;00476;00002405;00158;00000249;00016;09;13;00;25
03;02;054;054;000048;000047;09791;00015790;00015440;09778;00011052;07158;00010866;09831;00010481;09483;00000385;00348;00000175;00158;00000011;00009;09;13;00;25
03;02;054;999;000048;000047;09791;00015790;00015440;09778;00011052;07158;00010866;09831;00010481;09483;00000385;00348;00000175;00158;00000011;00009;09;13;00;25
03;02;055;055;000077;000075;09740;00025125;00024422;09720;00016503;06757;00016236;09838;00014732;08926;00001504;00911;00000261;00158;00000006;00003;09;13;00;25
03;02;055;999;000077;000075;09740;00025125;00024422;09720;00016503;06757;00016236;09838;00014732;08926;00001504;00911;00000261;00158;00000006;00003;09;13;00;25
03;02;056;056;000031;000031;10000;00010630;00010630;10000;00006685;06288;00006545;09790;00005841;08737;00000704;01053;00000127;00189;00000013;00019;09;13;00;25
03;02;056;999;000031;000031;10000;00010630;00010630;10000;00006685;06288;00006545;09790;00005841;08737;00000704;01053;00000127;00189;00000013;00019;09;13;00;25
03;02;057;057;000031;000030;09677;00010051;00009701;09651;00006505;06705;00006475;09953;00006069;09329;00000406;00624;00000020;00030;00000010;00015;09;13;00;25
03;02;057;999;000031;000030;09677;00010051;00009701;09651;00006505;06705;00006475;09953;00006069;09329;00000406;00624;00000020;00030;00000010;00015;09;13;00;25
03;02;058;058;000026;000026;10000;00008169;00008169;10000;00005221;06391;00005150;09864;00004799;09191;00000351;00672;00000066;00126;00000005;00009;09;13;00;25
03;02;058;999;000026;000026;10000;00008169;00008169;10000;00005221;06391;00005150;09864;00004799;09191;00000351;00672;00000066;00126;00000005;00009;09;13;00;25
03;02;059;059;000056;000053;09464;00017790;00016900;09499;00011065;06547;00010795;09755;00010209;09226;00000586;00529;00000249;00225;00000021;00018;09;13;00;25
03;02;059;999;000056;000053;09464;00017790;00016900;09499;00011065;06547;00010795;09755;00010209;09226;00000586;00529;00000249;00225;00000021;00018;09;13;00;25
03;02;060;060;000238;000235;09873;00080554;00079505;09869;00054494;06854;00053642;09843;00052066;09554;00001576;00289;00000835;00153;00000017;00003;09;13;00;25
