03;15;001;999;001000;000090;00900;00344288;00031053;00901;00022622;07284;00021635;09563;00020548;09083;00001087;00480;00000627;00277;00000360;00159;09;10;12;17
03;15;002;999;000101;000003;00297;00033212;00001027;00309;00000749;07293;00000716;09559;00000681;09092;00000035;00467;00000021;00280;00000012;00160;09;10;12;17
03;15;003;999;000043;000000;00000;00014188;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;09;10;12;17
03;15;004;999;000066;000006;00909;00021679;00002087;00962;00001521;07287;00001455;09566;00001374;09033;00000081;00532;00000042;00276;00000024;00157;09;10;12;17
03;15;005;999;000043;000003;00697;00013434;00001038;00772;00000756;07283;00000723;09563;00000684;09047;00000039;00515;00000021;00277;00000012;00158;09;10;12;17
03;15;006;999;000025;000009;03600;00007094;00002571;03624;00001874;07288;00001792;09562;00001702;09082;00000090;00480;00000050;00266;00000032;00170;09;10;12;17
03;15;007;999;000018;000003;01666;00004643;00000452;00973;00000361;07986;00000348;09639;00000323;08947;00000025;00692;00000009;00249;00000004;00110;09;10;12;17
03;15;008;999;000022;000000;00000;00005778;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;09;10;12;17
03;15;009;999;000022;000003;01363;00006173;00000979;01585;00000713;07282;00000680;09537;00000646;09060;00000034;00476;00000021;00294;00000012;00168;09;10;12;17
03;15;010;999;000030;000003;01000;00007972;00000984;01234;00000716;07276;00000683;09539;00000652;09106;00000031;00432;00000021;00293;00000012;00167;09;10;12;17
03;15;011;999;000010;000000;00000;00001580;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;09;10;12;17
03;15;012;999;000013;000000;00000;00004239;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;09;10;12;17
03;15;013;999;000016;000000;00000;00003943;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;09;10;12;17
03;15;014;999;000046;000000;00000;00014705;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;09;10;12;17
03;15;015;999;000096;000006;00625;00031323;00001261;00402;00000935;07414;00000898;09604;00000843;09016;00000055;00588;00000025;00267;00000012;00128;09;10;12;17
03;15;016;999;000040;000003;00750;00012518;00001021;00815;00000744;07286;00000711;09556;00000678;09112;00000033;00443;00000021;00282;00000012;00161;09;10;12;17
03;15;999;999;001591;000129;00810;00526769;00042473;00806;00030991;07296;00029641;09564;00028131;09077;00001510;00487;00000858;00276;00000492;00158;09;10;12;17
